Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,cancer.type
ColoRect-AdenoCA::MSI-H.S.32,deconstruct_0.10,107.196098342893,0.373505569139001,0.571428571428571,1,0.727272727272727,2.19792300228957,1,0.15244226533401,0.674702622134752,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.33,deconstruct_0.10,37.4920381650185,0.216716983612824,0.6,1,0.75,2.38328301638718,1,0.127735798617118,0.652368217446983,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.34,deconstruct_0.10,109.579742907325,0.608776349485137,0.6,0.75,0.666666666666667,1.74122365051486,0.666666666666667,0.270060342353116,0.868919283678876,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.35,deconstruct_0.10,40.0363019858459,0.223666491541039,0.6,1,0.75,2.37633350845896,1,0.11927975787211,0.725001634490113,ColoRect-AdenoCA
Eso-AdenoCA::S.1,deconstruct_0.10,57.0469840335884,0.500412140645512,0.6,1,0.75,2.09958785935449,1,0.254840916129838,1.695529582972,Eso-AdenoCA
Eso-AdenoCA::S.2,deconstruct_0.10,59.7217235243534,0.331787352913074,0.333333333333333,1,0.5,2.00154598042026,1,0.163681192585025,0.788308807745428,Eso-AdenoCA
Eso-AdenoCA::S.3,deconstruct_0.10,28.0070720911218,0.378473947177322,0.4,1,0.571428571428571,2.02152605282268,1,0.205960126825019,1.24577650990886,Eso-AdenoCA
Eso-AdenoCA::S.4,deconstruct_0.10,61.2940578273912,0.572841661938235,0.4,0.666666666666667,0.5,1.49382500472843,0.75,0.298307004627218,2.38902339891785,Eso-AdenoCA
Eso-AdenoCA::S.5,deconstruct_0.10,42.8843052981783,0.324881100743775,0.5,1,0.666666666666667,2.17511889925622,1,0.172967385534736,0.512656917927839,Eso-AdenoCA
Eso-AdenoCA::S.6,deconstruct_0.10,116.375995277356,0.51953569320248,0.4,1,0.571428571428571,1.88046430679752,1,0.241181246893346,2.08715401551514,Eso-AdenoCA
Eso-AdenoCA::S.7,deconstruct_0.10,63.1910523538382,0.464640090837046,0.571428571428571,1,0.727272727272727,2.10678848059153,1,0.25029065814457,1.22079101670247,Eso-AdenoCA
Eso-AdenoCA::S.8,deconstruct_0.10,137.057454305879,0.477552105595396,0.285714285714286,1,0.444444444444444,1.80816218011889,1,0.203393148870512,1.47289723636478,Eso-AdenoCA
Eso-AdenoCA::S.9,deconstruct_0.10,66.7843643911319,0.530034638024856,0.714285714285714,1,0.833333333333333,2.18425107626086,1,0.238150390776666,1.58403415430377,Eso-AdenoCA
Eso-AdenoCA::S.10,deconstruct_0.10,13.4321297580286,0.213208408857596,1,1,1,2.7867915911424,1,0.131898821259178,0.0358240257867097,Eso-AdenoCA
Eso-AdenoCA::S.11,deconstruct_0.10,40.3135195985084,0.229054088627889,0.714285714285714,1,0.833333333333333,2.48523162565783,1,0.112789600585441,0.526844949385604,Eso-AdenoCA
Eso-AdenoCA::S.12,deconstruct_0.10,44.7269041491885,0.266231572316598,0.571428571428571,1,0.727272727272727,2.30519699911197,1,0.115355272431291,0.503358445549267,Eso-AdenoCA
Eso-AdenoCA::S.13,deconstruct_0.10,48.9431680528868,0.305894800330543,0.833333333333333,1,0.909090909090909,2.52743853300279,1,0.15661228474152,0.401765580025658,Eso-AdenoCA
Eso-AdenoCA::S.14,deconstruct_0.10,38.8416587758437,0.343731493591537,0.8,1,0.888888888888889,2.45626850640846,1,0.182382534698427,0.854651709418744,Eso-AdenoCA
Eso-AdenoCA::S.15,deconstruct_0.10,102.527358017859,0.492919990470475,0.666666666666667,1,0.8,2.17374667619619,1,0.266689495918404,1.58320396967664,Eso-AdenoCA
Eso-AdenoCA::S.16,deconstruct_0.10,210,0.660377358490566,0.142857142857143,1,0.25,1.48247978436658,1,0.367373128717239,1.64070633303724,Eso-AdenoCA
Eso-AdenoCA::S.17,deconstruct_0.10,33.1631276743378,0.215344984898297,0.833333333333333,1,0.909090909090909,2.61798834843504,1,0.114221141398243,0.237417451149394,Eso-AdenoCA
Eso-AdenoCA::S.18,deconstruct_0.10,124.467548508829,0.423359008533431,0.714285714285714,1,0.833333333333333,2.29092670575228,1,0.179576074966666,0.563248842878403,Eso-AdenoCA
Eso-AdenoCA::S.19,deconstruct_0.10,56.3855768128833,0.237913826214697,0.5,1,0.666666666666667,2.2620861737853,1,0.112976843751755,0.723368880685182,Eso-AdenoCA
Eso-AdenoCA::S.20,deconstruct_0.10,31.2591852302648,0.359300979658216,0.5,1,0.666666666666667,2.14069902034178,1,0.176232803701363,0.975651872219507,Eso-AdenoCA
Eso-AdenoCA::S.21,deconstruct_0.10,18.4240636343802,0.142822198716126,0.8,1,0.888888888888889,2.65717780128387,1,0.0796779042422919,0.241617521827177,Eso-AdenoCA
Eso-AdenoCA::S.22,deconstruct_0.10,141.575825560809,0.86856334699883,0.333333333333333,0.666666666666667,0.444444444444444,1.13143665300117,0.666666666666667,0.362402867093539,3.34784325139438,Eso-AdenoCA
Eso-AdenoCA::S.23,deconstruct_0.10,60.7085502659332,0.386678664114224,0.666666666666667,1,0.8,2.27998800255244,1,0.178134795187872,1.09048739454612,Eso-AdenoCA
Eso-AdenoCA::S.24,deconstruct_0.10,73.9999999999999,0.284615384615384,0.5,1,0.666666666666667,2.21538461538462,1,0.13030537371317,0.630775774581107,Eso-AdenoCA
Eso-AdenoCA::S.25,deconstruct_0.10,39.8737634024209,0.781838498086685,0.8,0.8,0.8,1.81816150191331,0.75,0.404752512197152,1.25618101276328,Eso-AdenoCA
Eso-AdenoCA::S.26,deconstruct_0.10,66.105275630596,0.585002439208814,0.25,1,0.4,1.66499756079119,1,0.324634769147396,2.01264434993996,Eso-AdenoCA
Eso-AdenoCA::S.27,deconstruct_0.10,60.3089767791342,0.563635297001254,0.5,1,0.666666666666667,1.93636470299875,1,0.245387584705895,1.67597692804755,Eso-AdenoCA
Eso-AdenoCA::S.28,deconstruct_0.10,29.8242597933763,0.268687025165552,0.6,1,0.75,2.33131297483445,1,0.150190384282933,0.636349997458239,Eso-AdenoCA
Eso-AdenoCA::S.29,deconstruct_0.10,82.8979802698859,0.40047333463713,0.666666666666667,1,0.8,2.26619333202954,1,0.203325769930231,0.664600742009714,Eso-AdenoCA
Eso-AdenoCA::S.30,deconstruct_0.10,60.1367932415412,0.522928636882967,0.6,1,0.75,2.07707136311703,1,0.279359130703161,1.20088888350425,Eso-AdenoCA
Eso-AdenoCA::S.31,deconstruct_0.10,270,0.563674321503132,0.5,1,0.666666666666667,1.93632567849687,1,0.251520576351692,1.57489591229912,Eso-AdenoCA
Eso-AdenoCA::S.32,deconstruct_0.10,67.0380919672607,0.79807252341977,0.5,0.666666666666667,0.571428571428571,1.3685941432469,0.8,0.456660589358395,1.22777640563597,Eso-AdenoCA
Eso-AdenoCA::S.33,deconstruct_0.10,223.229088181723,0.842373917666879,0.142857142857143,1,0.25,1.30048322519026,1,0.427019186505414,2.81678318961859,Eso-AdenoCA
Eso-AdenoCA::S.34,deconstruct_0.10,94.1081374108962,0.287792469146472,0.428571428571429,1,0.6,2.14077895942496,1,0.116007034138573,0.604942666352464,Eso-AdenoCA
Eso-AdenoCA::S.35,deconstruct_0.10,41.5113807554348,0.271316214087809,0.5,1,0.666666666666667,2.22868378591219,1,0.145580789405594,1.03336982759766,Eso-AdenoCA
Eso-AdenoCA::S.36,deconstruct_0.10,47.625613452881,0.496100140134177,0.8,1,0.888888888888889,2.30389985986582,1,0.292222458710335,0.505898671038442,Eso-AdenoCA
Eso-AdenoCA::S.37,deconstruct_0.10,45.5393124428152,0.307698057046049,0.6,1,0.75,2.29230194295395,1,0.166291333767596,1.12493214172974,Eso-AdenoCA
Eso-AdenoCA::S.38,deconstruct_0.10,78.0000000000002,0.307086614173229,0.571428571428571,1,0.727272727272727,2.26434195725534,1,0.140660163860127,0.71219334614644,Eso-AdenoCA
Eso-AdenoCA::S.39,deconstruct_0.10,100.522705608337,0.65701114776691,0.333333333333333,1,0.5,1.67632218556642,1,0.320802164439784,1.46135249110487,Eso-AdenoCA
Eso-AdenoCA::S.40,deconstruct_0.10,80.5705970619495,0.460403411782569,0.333333333333333,1,0.5,1.87292992155076,1,0.216889510061543,1.11718546136205,Eso-AdenoCA
Eso-AdenoCA::S.41,deconstruct_0.10,89.2382989679171,0.521861397473199,0.333333333333333,1,0.5,1.81147193586013,1,0.238867217758039,2.04489246727539,Eso-AdenoCA
Eso-AdenoCA::S.42,deconstruct_0.10,54.0605059297177,0.305426587173546,0.5,1,0.666666666666667,2.19457341282645,1,0.169357961710328,0.501700796432491,Eso-AdenoCA
Eso-AdenoCA::S.43,deconstruct_0.10,90.1657174612218,0.667894203416458,0.333333333333333,1,0.5,1.66543912991688,1,0.3088038447644,2.36954445693913,Eso-AdenoCA
Eso-AdenoCA::S.44,deconstruct_0.10,77.8394479539325,0.444796845451043,0.571428571428571,1,0.727272727272727,2.12663172597753,1,0.186420113441065,0.699362605324917,Eso-AdenoCA
Eso-AdenoCA::S.45,deconstruct_0.10,37.0072740939993,0.385492438479159,0.666666666666667,1,0.8,2.28117422818751,1,0.224350696629038,1.84479759072281,Eso-AdenoCA
Eso-AdenoCA::S.46,deconstruct_0.10,45.6464413842835,0.71322564662943,0.6,0.75,0.666666666666667,1.63677435337057,0.75,0.364920061595227,2.41334171941008,Eso-AdenoCA
Eso-AdenoCA::S.47,deconstruct_0.10,335.115249395038,1.41398839407189,0.428571428571429,0.75,0.545454545454545,0.764583034499537,0.5,0.649470546919396,5.63498985488041,Eso-AdenoCA
Eso-AdenoCA::S.48,deconstruct_0.10,105.278249412953,0.584879163405294,0.166666666666667,1,0.285714285714286,1.58178750326137,1,0.280474734065218,1.90337929522029,Eso-AdenoCA
Eso-AdenoCA::S.49,deconstruct_0.10,110.523266338642,0.995705102149925,0.5,1,0.666666666666667,1.50429489785007,1,0.464935966597506,3.53689284125118,Eso-AdenoCA
Eso-AdenoCA::S.50,deconstruct_0.10,36.0326769093631,0.783319063247023,0.6,0.75,0.666666666666667,1.56668093675298,0.75,0.34845678627457,1.67011714422137,Eso-AdenoCA
Eso-AdenoCA::S.51,deconstruct_0.10,71.7745774668052,0.664579420988937,0.333333333333333,1,0.5,1.6687539123444,1,0.310793974378251,2.31467271872347,Eso-AdenoCA
Eso-AdenoCA::S.52,deconstruct_0.10,78.1274515663289,0.813827620482593,0.6,0.75,0.666666666666667,1.53617237951741,0.75,0.384788081587565,3.25567289227651,Eso-AdenoCA
Eso-AdenoCA::S.53,deconstruct_0.10,91.6901266782902,0.562516114590737,0.571428571428571,1,0.727272727272727,2.00891245683783,1,0.244896037425024,1.6780351584149,Eso-AdenoCA
Eso-AdenoCA::S.54,deconstruct_0.10,65.4263324894321,0.307165880232076,0.5,1,0.666666666666667,2.19283411976792,1,0.155541647176298,0.745220753496787,Eso-AdenoCA
Eso-AdenoCA::S.55,deconstruct_0.10,91.9946413402615,0.481647336860008,0.4,1,0.571428571428571,1.91835266313999,1,0.254072920405975,0.861857530280114,Eso-AdenoCA
Eso-AdenoCA::S.56,deconstruct_0.10,45.3792065981392,0.333670636751024,0.5,1,0.666666666666667,2.16632936324898,1,0.162150950062697,0.86629795754843,Eso-AdenoCA
Eso-AdenoCA::S.57,deconstruct_0.10,79.3675741684313,0.475254935140307,0.571428571428571,1,0.727272727272727,2.09617363628826,1,0.207061250609871,1.0629334303978,Eso-AdenoCA
Eso-AdenoCA::S.58,deconstruct_0.10,82.8985297360655,0.378532099251441,0.714285714285714,1,0.833333333333333,2.33575361503427,1,0.18284056724803,0.642124197018282,Eso-AdenoCA
Eso-AdenoCA::S.59,deconstruct_0.10,80.5055879797779,0.587632029049474,0.333333333333333,1,0.5,1.74570130428386,1,0.284753072720516,2.47544277047826,Eso-AdenoCA
Eso-AdenoCA::S.60,deconstruct_0.10,38.0928229424909,0.293021714942238,0.666666666666667,1,0.8,2.37364495172443,1,0.218531317749229,1.27767168462453,Eso-AdenoCA
Eso-AdenoCA::S.61,deconstruct_0.10,34.8953032832258,0.239008926597437,0.5,0.666666666666667,0.571428571428571,1.92765774006923,0.8,0.128136185423668,0.516563654799415,Eso-AdenoCA
Eso-AdenoCA::S.62,deconstruct_0.10,59.0014179480508,0.353301903880544,0.5,1,0.666666666666667,2.14669809611946,1,0.155459795374477,0.631922201472637,Eso-AdenoCA
Eso-AdenoCA::S.63,deconstruct_0.10,39.0229677175656,0.453755438576344,0.6,1,0.75,2.14624456142366,1,0.246731402167823,0.453243226380499,Eso-AdenoCA
Eso-AdenoCA::S.64,deconstruct_0.10,63.8639247735685,0.506856545821972,0.5,1,0.666666666666667,1.99314345417803,1,0.247010573566271,1.06743489245885,Eso-AdenoCA
Eso-AdenoCA::S.65,deconstruct_0.10,40.1803527349459,0.521822762791505,0.5,1,0.666666666666667,1.97817723720849,1,0.2921027389592,2.05100864082125,Eso-AdenoCA
Eso-AdenoCA::S.66,deconstruct_0.10,49.0596065683007,0.333738820192522,0.571428571428571,1,0.727272727272727,2.23768975123605,1,0.152444051847829,0.590245181675185,Eso-AdenoCA
Eso-AdenoCA::S.67,deconstruct_0.10,35.7850579938788,0.227930305693496,0.8,1,0.888888888888889,2.5720696943065,1,0.116539845236424,0.466662804083901,Eso-AdenoCA
Eso-AdenoCA::S.68,deconstruct_0.10,65.4859551600371,0.380732297442076,0.6,1,0.75,2.21926770255792,1,0.191773227396742,0.9225373188677,Eso-AdenoCA
Eso-AdenoCA::S.69,deconstruct_0.10,33.6893031108418,0.223107967621469,0.666666666666667,1,0.8,2.4435586990452,1,0.105842297101221,0.480161987383219,Eso-AdenoCA
Eso-AdenoCA::S.70,deconstruct_0.10,116.089168482242,0.414604173150864,0.428571428571429,1,0.6,2.01396725542056,1,0.175116085432899,1.50815981011371,Eso-AdenoCA
Eso-AdenoCA::S.71,deconstruct_0.10,58.5013578700025,0.372620113821672,0.6,1,0.75,2.22737988617833,1,0.176706810436373,1.07714314499732,Eso-AdenoCA
Eso-AdenoCA::S.72,deconstruct_0.10,29.6119492476033,0.35677047286269,0.6,1,0.75,2.24322952713731,1,0.171900669402399,1.0550231687525,Eso-AdenoCA
Eso-AdenoCA::S.73,deconstruct_0.10,21.437287904771,0.404477130278698,0.666666666666667,1,0.8,2.26218953638797,1,0.280936381142735,1.50810045668505,Eso-AdenoCA
Eso-AdenoCA::S.74,deconstruct_0.10,52.5427115732641,0.314627015408767,0.714285714285714,1,0.833333333333333,2.39965869887695,1,0.126532681752542,0.391442774713264,Eso-AdenoCA
Eso-AdenoCA::S.75,deconstruct_0.10,36.0702930601367,0.508032296621644,0.6,1,0.75,2.09196770337836,1,0.246811119051756,1.46038380418998,Eso-AdenoCA
Eso-AdenoCA::S.76,deconstruct_0.10,16.5858892025289,0.15947970387047,0.75,1,0.857142857142857,2.59052029612953,1,0.0968760007091905,0.073732719845538,Eso-AdenoCA
Eso-AdenoCA::S.77,deconstruct_0.10,76.4986253427878,0.607131947164982,0.4,1,0.571428571428571,1.79286805283502,1,0.329381171748945,1.97855720637219,Eso-AdenoCA
Eso-AdenoCA::S.78,deconstruct_0.10,46.5997043079276,0.431478743591922,0.5,1,0.666666666666667,2.06852125640808,1,0.268771270337247,1.93447727311323,Eso-AdenoCA
Eso-AdenoCA::S.79,deconstruct_0.10,50.7861392781927,0.257797661310623,0.6,1,0.75,2.34220233868938,1,0.132625758803165,0.337347718955585,Eso-AdenoCA
Eso-AdenoCA::S.80,deconstruct_0.10,81.8538457601612,0.521362074905485,0.5,1,0.666666666666667,1.97863792509451,1,0.255566075495001,1.49851280788081,Eso-AdenoCA
Eso-AdenoCA::S.81,deconstruct_0.10,75.0914106003537,0.460683500615667,0.428571428571429,1,0.6,1.96788792795576,1,0.233548573968999,0.776310693987474,Eso-AdenoCA
Eso-AdenoCA::S.82,deconstruct_0.10,176.260007793853,0.728347139644021,0.285714285714286,1,0.444444444444444,1.55736714607026,1,0.398357778685713,1.39308340674345,Eso-AdenoCA
Eso-AdenoCA::S.83,deconstruct_0.10,45.4797707072033,0.239367214248438,0.833333333333333,1,0.909090909090909,2.59396611908489,1,0.122871051209499,0.415086296398043,Eso-AdenoCA
Eso-AdenoCA::S.84,deconstruct_0.10,62.7269103390096,0.339064380210863,0.666666666666667,1,0.8,2.3276022864558,1,0.162365708157638,0.390967694609826,Eso-AdenoCA
Eso-AdenoCA::S.85,deconstruct_0.10,27.922428017391,0.287860082653515,0.5,1,0.666666666666667,2.21213991734648,1,0.147187340505075,0.788489221542887,Eso-AdenoCA
Eso-AdenoCA::S.86,deconstruct_0.10,32.9256139643912,0.6331848839306,0.5,0.666666666666667,0.571428571428571,1.53348178273607,0.8,0.339243225617323,2.09747277793327,Eso-AdenoCA
Eso-AdenoCA::S.87,deconstruct_0.10,100.104071885316,0.690372909553901,0.571428571428571,1,0.727272727272727,1.88105566187467,1,0.343990169013712,2.22880659982669,Eso-AdenoCA
Eso-AdenoCA::S.88,deconstruct_0.10,112.28332089812,0.796335609206525,0.6,1,0.75,1.80366439079348,1,0.414373707189363,3.53589419820295,Eso-AdenoCA
Eso-AdenoCA::S.89,deconstruct_0.10,147.379351139899,0.432197510674192,0.5,1,0.666666666666667,2.06780248932581,1,0.190793811746856,1.07975869373531,Eso-AdenoCA
Eso-AdenoCA::S.90,deconstruct_0.10,38.3061401811541,0.390878981440348,0.75,1,0.857142857142857,2.35912101855965,1,0.245673855353004,1.40427797359252,Eso-AdenoCA
Eso-AdenoCA::S.91,deconstruct_0.10,40.5702436467059,0.307350330656863,0.6,1,0.75,2.29264966934314,1,0.152826950282737,0.723129577364001,Eso-AdenoCA
Eso-AdenoCA::S.92,deconstruct_0.10,43.9685778844277,0.435332454301264,0.4,1,0.571428571428571,1.96466754569874,1,0.208434608016883,1.31223634366889,Eso-AdenoCA
Eso-AdenoCA::S.93,deconstruct_0.10,2.8781723362635,0.106598975417167,0.5,1,0.666666666666667,2.39340102458283,1,0.0809001709349821,0.357259657602913,Eso-AdenoCA
Eso-AdenoCA::S.94,deconstruct_0.10,25.2437430876962,0.262955657163502,0.6,1,0.75,2.3370443428365,1,0.167294598391758,1.00541135174068,Eso-AdenoCA
Eso-AdenoCA::S.95,deconstruct_0.10,136.651606331704,0.91101070887803,0.714285714285714,1,0.833333333333333,1.80327500540768,1,0.512468923372043,3.84044946771754,Eso-AdenoCA
Eso-AdenoCA::S.96,deconstruct_0.10,196.310527944576,0.95296372788629,0.285714285714286,0.666666666666667,0.4,0.999417224494662,0.5,0.411879607153712,3.73839374657809,Eso-AdenoCA
Eso-AdenoCA::S.97,deconstruct_0.10,232.849945874684,1.15845744216261,0.333333333333333,0.5,0.4,0.674875891170728,0.333333333333333,0.535055478180813,4.60609100000998,Eso-AdenoCA
Eso-AdenoCA::S.98,deconstruct_0.10,84.0437657890143,0.426618100451849,0.666666666666667,1,0.8,2.24004856621482,1,0.229915486697582,0.465720200215672,Eso-AdenoCA
Eso-AdenoCA::S.99,deconstruct_0.10,68.052520138352,0.341972463006794,0.6,1,0.75,2.25802753699321,1,0.183429666916008,1.05831981968019,Eso-AdenoCA
Eso-AdenoCA::S.100,deconstruct_0.10,44.6936036287428,0.28467263457798,0.5,1,0.666666666666667,2.21532736542202,1,0.127749026036097,0.582251986184569,Eso-AdenoCA
Kidney-RCC::S.1,deconstruct_0.10,34,0.330097087378641,0.5,1,0.666666666666667,2.16990291262136,1,0.233413888935365,0.998586560631264,Kidney-RCC
Kidney-RCC::S.2,deconstruct_0.10,7.1066755848094,0.0922944881144077,1,1,1,2.90770551188559,1,0.0638967852247354,0.00930622351796059,Kidney-RCC
Kidney-RCC::S.3,deconstruct_0.10,94,0.728682170542636,0.75,1,0.857142857142857,2.02131782945736,1,0.444728106899207,2.69496950686183,Kidney-RCC
Kidney-RCC::S.4,deconstruct_0.10,26.7907007759857,0.3669959010409,0.666666666666667,1,0.8,2.29967076562577,1,0.248134684031109,1.4257904953569,Kidney-RCC
Kidney-RCC::S.5,deconstruct_0.10,2.48387704993981,0.0201941223572342,1,1,1,2.97980587764277,1,0.012366366161673,0.000400276649107308,Kidney-RCC
Kidney-RCC::S.6,deconstruct_0.10,17.726113806533,0.17726113806533,1,1,1,2.82273886193467,1,0.110461271933224,0.0235908104761779,Kidney-RCC
Kidney-RCC::S.7,deconstruct_0.10,32.43636184272,0.4324848245696,1,0.666666666666667,0.8,2.23418184209707,0.75,0.268614186817092,0.359966841018814,Kidney-RCC
Kidney-RCC::S.8,deconstruct_0.10,49.290753637146,0.298731840225127,0.5,1,0.666666666666667,2.20126815977487,1,0.212197189658293,0.987826351085562,Kidney-RCC
Kidney-RCC::S.9,deconstruct_0.10,0.913815829671677,0.456907914835838,1,0.5,0.666666666666667,2.04309208516416,0.8,0.323082684958227,0.374175841626276,Kidney-RCC
Kidney-RCC::S.10,deconstruct_0.10,23.1736855976739,0.113042368769141,1,1,1,2.88695763123086,1,0.0693335804598118,0.0100507304902547,Kidney-RCC
Kidney-RCC::S.11,deconstruct_0.10,27.7362238027915,0.33824663174136,0.5,1,0.666666666666667,2.16175336825864,1,0.245199751499829,1.32975420254485,Kidney-RCC
Kidney-RCC::S.12,deconstruct_0.10,36.0934816104969,0.305876962800821,1,1,1,2.69412303719918,1,0.191055259643851,0.110786968049846,Kidney-RCC
Kidney-RCC::S.13,deconstruct_0.10,8.705178499146,0.0861898861301584,1,1,1,2.91381011386984,1,0.0609454529523314,0.00540200278461306,Kidney-RCC
Kidney-RCC::S.14,deconstruct_0.10,16.312007562989,0.206481108392266,0.666666666666667,1,0.8,2.4601855582744,1,0.132115231267384,0.459714930458879,Kidney-RCC
Kidney-RCC::S.15,deconstruct_0.10,5.72425677245801,0.0938402749583281,0.666666666666667,1,0.8,2.57282639170834,1,0.069533369697399,0.304332088956753,Kidney-RCC
Kidney-RCC::S.16,deconstruct_0.10,45.8421060820114,0.291987936828098,0.666666666666667,1,0.8,2.37467872983857,1,0.1707764411484,0.440473636508976,Kidney-RCC
Kidney-RCC::S.17,deconstruct_0.10,9.9615334357503,0.0743398017593306,1,1,1,2.92566019824067,1,0.0469110516485567,0.00403306045357536,Kidney-RCC
Kidney-RCC::S.18,deconstruct_0.10,6.81778777321282,0.174815071108021,1,1,1,2.82518492889198,1,0.131593458316406,0.0515286436232738,Kidney-RCC
Kidney-RCC::S.19,deconstruct_0.10,19.7191702917851,0.19332519893907,1,1,1,2.80667480106093,1,0.120563391366161,0.0278901486840919,Kidney-RCC
Kidney-RCC::S.20,deconstruct_0.10,40.1882008072365,0.311536440366174,1,0.666666666666667,0.8,2.35513022630049,0.75,0.203787293380938,0.212219201115628,Kidney-RCC
Kidney-RCC::S.21,deconstruct_0.10,30.111191488397,0.107925417521136,0.75,1,0.857142857142857,2.64207458247886,1,0.0554782421940826,0.120569524070146,Kidney-RCC
Kidney-RCC::S.22,deconstruct_0.10,13.5981023853728,0.0925040978596789,0.666666666666667,1,0.8,2.57416256880699,1,0.0702099048574006,0.31988872049362,Kidney-RCC
Kidney-RCC::S.23,deconstruct_0.10,30,0.263157894736842,0.666666666666667,1,0.8,2.40350877192982,1,0.175762996348453,0.753646734972231,Kidney-RCC
Kidney-RCC::S.24,deconstruct_0.10,21.7934716099502,0.24487046752753,1,1,1,2.75512953247247,1,0.152473052104965,0.075882819002687,Kidney-RCC
Kidney-RCC::S.25,deconstruct_0.10,5.3364616309968,0.0378472456099064,1,1,1,2.96215275439009,1,0.0232294796583542,0.00192118451504409,Kidney-RCC
